epoch;accuracy;loss;val_accuracy;val_loss
0;0.12318181991577148;5.145359039306641;0.11999999731779099;2.3183236122131348
1;0.16500000655651093;3.5476295948028564;0.10000000149011612;2.426405668258667
2;0.19909091293811798;3.3408682346343994;0.10000000149011612;2.4449732303619385
3;0.20954544842243195;3.1064183712005615;0.10000000149011612;2.547266960144043
4;0.22545453906059265;3.1067631244659424;0.17666666209697723;2.4878363609313965
5;0.2422727346420288;2.820833683013916;0.10333333164453506;2.413599967956543
6;0.2754545509815216;2.7603695392608643;0.1899999976158142;2.201282501220703
7;0.2836363613605499;2.667412042617798;0.23000000417232513;2.1022937297821045
8;0.33000001311302185;2.493685722351074;0.3766666650772095;1.764349102973938
9;0.3436363637447357;2.473937511444092;0.36000001430511475;1.684362530708313
10;0.3799999952316284;2.251502752304077;0.4466666579246521;1.6888316869735718
11;0.4050000011920929;2.1117916107177734;0.4333333373069763;1.5720173120498657
12;0.4336363673210144;2.095046043395996;0.49000000953674316;1.5347368717193604
13;0.4681818187236786;1.8666322231292725;0.5066666603088379;1.493590235710144
14;0.5045454502105713;1.7911561727523804;0.3333333432674408;1.9565556049346924
15;0.550000011920929;1.6395105123519897;0.5433333516120911;1.3986620903015137
16;0.553636372089386;1.563381552696228;0.5166666507720947;1.4349201917648315
17;0.5649999976158142;1.4497815370559692;0.5166666507720947;1.5187036991119385
18;0.6127272844314575;1.317829966545105;0.5333333611488342;1.549834966659546
19;0.6154545545578003;1.2515778541564941;0.4533333480358124;1.745781660079956
20;0.6509090662002563;1.152911901473999;0.5066666603088379;1.7869740724563599
21;0.671818196773529;1.0773392915725708;0.4933333396911621;1.8220361471176147
22;0.6981818079948425;0.9545581936836243;0.47333332896232605;2.0207316875457764
23;0.721818208694458;0.8883188366889954;0.5433333516120911;1.6584627628326416
24;0.7409090995788574;0.8089361786842346;0.5133333206176758;1.8603137731552124
25;0.7668181657791138;0.7681989073753357;0.49666666984558105;2.2371859550476074
0;0.14636363089084625;5.001683235168457;0.13333334028720856;2.3108062744140625
1;0.17590908706188202;3.4105541706085205;0.1666666716337204;2.338247776031494
2;0.19727273285388947;3.3060832023620605;0.10999999940395355;2.3841516971588135
3;0.23227272927761078;3.0138392448425293;0.1133333370089531;2.9420530796051025
4;0.23136363923549652;2.909897804260254;0.1899999976158142;2.54194712638855
5;0.2718181908130646;2.7579150199890137;0.1066666692495346;2.6036770343780518
