epoch;accuracy;loss;val_accuracy;val_loss
25;0.953181803226471;0.1416168510913849;0.5666666626930237;2.8513102531433105
26;0.9409090876579285;0.18078947067260742;0.5433333516120911;2.6610143184661865
0;0.14242424070835114;3.554140329360962;0.10000000149011612;2.6149795055389404
1;0.20545454323291779;2.786336898803711;0.10000000149011612;3.398754358291626
2;0.3209090828895569;2.1912169456481934;0.10000000149011612;3.7511062622070312
0;0.13787879049777985;3.5245449542999268;0.10000000149011612;2.5218279361724854
1;0.1942424178123474;2.8111984729766846;0.10000000149011612;2.819122314453125
2;0.31303030252456665;2.339092493057251;0.13333334028720856;2.7616660594940186
3;0.47151514887809753;1.7169947624206543;0.10999999940395355;2.516286611557007
4;0.5833333134651184;1.2596652507781982;0.28999999165534973;1.904173731803894
5;0.660909116268158;0.9902048110961914;0.44333332777023315;1.6684215068817139
6;0.7515151500701904;0.7205644249916077;0.4833333194255829;1.878300428390503
7;0.8096969723701477;0.5618975162506104;0.503333330154419;1.708038330078125
8;0.8481818437576294;0.42897161841392517;0.5866666436195374;1.6477372646331787
9;0.8484848737716675;0.4348158538341522;0.5199999809265137;2.092520236968994
10;0.8899999856948853;0.3184838891029358;0.5766666531562805;1.953897476196289
11;0.9042423963546753;0.2537652850151062;0.5833333134651184;1.828515648841858
12;0.9324242472648621;0.1803974062204361;0.5666666626930237;1.774301528930664
13;0.942727267742157;0.17462094128131866;0.5633333325386047;1.798627495765686
14;0.9490908980369568;0.13963410258293152;0.5866666436195374;2.1228461265563965
15;0.9581817984580994;0.11723630875349045;0.5566666722297668;2.5140326023101807
16;0.956969678401947;0.11530391871929169;0.5733333230018616;2.383411169052124
17;0.9545454382896423;0.13196493685245514;0.5899999737739563;2.433014154434204
18;0.9693939685821533;0.09191320836544037;0.5333333611488342;2.697481393814087
19;0.975454568862915;0.07309269905090332;0.5899999737739563;2.8664498329162598
20;0.9772727489471436;0.06471078097820282;0.6133333444595337;2.3977274894714355
21;0.9821212291717529;0.053892988711595535;0.5866666436195374;2.7019357681274414
22;0.9493939280509949;0.151943176984787;0.5899999737739563;2.5487852096557617
23;0.9545454382896423;0.13228531181812286;0.5799999833106995;2.217334508895874
24;0.9648484587669373;0.09998568147420883;0.5633333325386047;2.6859519481658936
25;0.9887878894805908;0.039492830634117126;0.5833333134651184;2.723177671432495
26;0.989393949508667;0.03709279000759125;0.5899999737739563;2.692375421524048
27;0.9878787994384766;0.036544427275657654;0.5833333134651184;3.05694842338562
28;0.9845454692840576;0.04478391259908676;0.5733333230018616;3.1638917922973633
29;0.9872727394104004;0.04107425734400749;0.6033333539962769;2.8515782356262207
